, ,1,2,3,4,5,6,7,8,9,10,11,12,13.0000,14,15,16,17.0000,18,19,20.0000,21,22,23.0000,24,25,26.0000,,
,,,ID SP,DESCRIPTION,FUEL,CD GZ,MPAN,METER CATEGORY,ETFV DT,RATE CD,RATE,SC DESCRIPTION,SC EX VAT,SC INC VAT,Change,UR1 DESCRIPTION,UR 1 EX VAT,UR 1 INC VAT,UR2 DESCRIPTION,UR 2 EX VAT,UR 2 INC VAT,UR3 DESCRIPTION,UR 3 EX VAT,UR 3 INC VAT,UR4 DESCRIPTION,UR 4 EX VAT,UR 4 INC VAT,,RATE TYPE
3,4 Rate_C,4 Rate_C3,,4 Rate,Electric,_C,,4 Rate,,,Prepayment,Standing Charge,0.4383 ,0.460215,,Peak,0.2816 ,0.295680,Off Peak,0.2108 ,0.221340,E&W,0.2411 ,0.253155,Heating,0.2195 ,0.230475,,Live Run SVT PAYG
3,4 Rate_D,4 Rate_D3,,4 Rate,Electric,_D,,4 Rate,,,Prepayment,Standing Charge,0.6590 ,0.691950,,Peak,0.3131 ,0.328755,Off Peak,0.2133 ,0.223965,E&W,0.2682 ,0.281610,Heating,0.2306 ,0.242130,,Live Run SVT PAYG
3,4 Rate_E,4 Rate_E3,,4 Rate,Electric,_E,,4 Rate,,,Prepayment,Standing Charge,0.5052 ,0.530460,,Peak,0.2873 ,0.301665,Off Peak,0.2072 ,0.217560,E&W,0.2422 ,0.254310,Heating,0.2182 ,0.229110,,Live Run SVT PAYG
3,4 Rate_F,4 Rate_F3,,4 Rate,Electric,_F,,4 Rate,,,Prepayment,Standing Charge,0.5660 ,0.594300,,Peak,0.2837 ,0.297885,Off Peak,0.2051 ,0.215355,E&W,0.2437 ,0.255885,Heating,0.2149 ,0.225645,,Live Run SVT PAYG
3,4 Rate_G,4 Rate_G3,,4 Rate,Electric,_G,,4 Rate,,,Prepayment,Standing Charge,0.4856 ,0.509880,,Peak,0.3148 ,0.330540,Off Peak,0.2074 ,0.217770,E&W,0.2523 ,0.264915,Heating,0.2268 ,0.238140,,Live Run SVT PAYG
3,4 Rate_P,4 Rate_P3,,4 Rate,Electric,_P,,4 Rate,,,Prepayment,Standing Charge,0.5873 ,0.616665,,Peak,0.2980 ,0.312900,Off Peak,0.2039 ,0.214095,E&W,0.2559 ,0.268695,Heating,0.2154 ,0.226170,,Live Run SVT PAYG
3,4 Rate_N,4 Rate_N3,,4 Rate,Electric,_N,,4 Rate,,,Prepayment,Standing Charge,0.5456 ,0.572880,,Peak,0.2816 ,0.295680,Off Peak,0.1958 ,0.205590,E&W,0.2435 ,0.255675,Heating,0.2088 ,0.219240,,Live Run SVT PAYG
3,4 Rate_J,4 Rate_J3,,4 Rate,Electric,_J,,4 Rate,,,Prepayment,Standing Charge,0.4604 ,0.483420,,Peak,0.3142 ,0.329910,Off Peak,0.2128 ,0.223440,E&W,0.2501 ,0.262605,Heating,0.2213 ,0.232365,,Live Run SVT PAYG
3,4 Rate_H,4 Rate_H3,,4 Rate,Electric,_H,,4 Rate,,,Prepayment,Standing Charge,0.4315 ,0.453075,,Peak,0.2969 ,0.311745,Off Peak,0.2097 ,0.220185,E&W,0.2569 ,0.269745,Heating,0.2196 ,0.230580,,Live Run SVT PAYG
3,4 Rate_K,4 Rate_K3,,4 Rate,Electric,_K,,4 Rate,,,Prepayment,Standing Charge,0.4880 ,0.512400,,Peak,0.3062 ,0.321510,Off Peak,0.2096 ,0.220080,E&W,0.2614 ,0.274470,Heating,0.2208 ,0.231840,,Live Run SVT PAYG
3,4 Rate_L,4 Rate_L3,,4 Rate,Electric,_L,,4 Rate,,,Prepayment,Standing Charge,0.5213 ,0.547365,,Peak,0.3127 ,0.328335,Off Peak,0.2115 ,0.222075,E&W,0.2520 ,0.264600,Heating,0.2192 ,0.230160,,Live Run SVT PAYG
3,4 Rate_M,4 Rate_M3,,4 Rate,Electric,_M,,4 Rate,,,Prepayment,Standing Charge,0.5560 ,0.583800,,Peak,0.2765 ,0.290325,Off Peak,0.2083 ,0.218715,E&W,0.2419 ,0.253995,Heating,0.2183 ,0.229215,,Live Run SVT PAYG
3,Economy & Heating Load_P,Economy & Heating Load_P3,,Economy & Heating Load,Electric,_P,,Economy & Heating Load,,,Prepayment,Standing Charge,  0.5873 ,0.616665,,Peak,  0.3030 ,0.318150,Off Peak,  0.2061 ,0.216405,Heating,  0.2552 ,0.267960,,,,,Live Run SVT PAYG
3,Heatwise 2 Rate_B,Heatwise 2 Rate_B3,,Heatwise 2 Rate,Electric,_B,,Heatwise 2 Rate,,,Prepayment,Standing Charge,  0.4675 ,0.490875,,Peak,  0.2587 ,0.271635,Off Peak,  0.1878 ,0.197190,,,,,,,,Live Run SVT PAYG
3,Heatwise 3 Rate_B,Heatwise 3 Rate_B3,,Heatwise 3 Rate,Electric,_B,,Heatwise 3 Rate,,,Prepayment,Standing Charge,  0.4675 ,0.490875,,Anytime,  0.2682 ,0.281610,Peak,  0.2749 ,0.288645,Off Peak,  0.2057 ,0.215985,,,,,Live Run SVT PAYG
3,Region Specific_P,Region Specific_P3,,Region Specific,Electric,_P,,Region Specific,,,Prepayment,Standing Charge,  0.5873 ,0.616665,,Peak,  0.2668 ,0.280140,Off Peak,  0.1851 ,0.194355,,,,,,,,Live Run SVT PAYG
6,Standard_A,Standard_A6,,Standard,Gas,_A,,Standard,,,Prepayment,Standing Charge,0.3092 ,0.324660,,Anytime,0.0643 ,0.067515,,,,,,,,,,,Live Run SVT PAYG
6,Standard_B,Standard_B6,,Standard,Gas,_B,,Standard,,,Prepayment,Standing Charge,0.3096 ,0.325080,,Anytime,0.0632 ,0.066360,,,,,,,,,,,Live Run SVT PAYG
6,Standard_C,Standard_C6,,Standard,Gas,_C,,Standard,,,Prepayment,Standing Charge,0.3138 ,0.329490,,Anytime,0.0656 ,0.068880,,,,,,,,,,,Live Run SVT PAYG
6,Standard_D,Standard_D6,,Standard,Gas,_D,,Standard,,,Prepayment,Standing Charge,0.3132 ,0.328860,,Anytime,0.0642 ,0.067410,,,,,,,,,,,Live Run SVT PAYG
6,Standard_E,Standard_E6,,Standard,Gas,_E,,Standard,,,Prepayment,Standing Charge,0.3112 ,0.326760,,Anytime,0.0636 ,0.066780,,,,,,,,,,,Live Run SVT PAYG
6,Standard_F,Standard_F6,,Standard,Gas,_F,,Standard,,,Prepayment,Standing Charge,0.3117 ,0.327285,,Anytime,0.0641 ,0.067305,,,,,,,,,,,Live Run SVT PAYG
6,Standard_G,Standard_G6,,Standard,Gas,_G,,Standard,,,Prepayment,Standing Charge,0.3119 ,0.327495,,Anytime,0.0638 ,0.066990,,,,,,,,,,,Live Run SVT PAYG
6,Standard_P,Standard_P6,,Standard,Gas,_P,,Standard,,,Prepayment,Standing Charge,0.3119 ,0.327495,,Anytime,0.0640 ,0.067200,,,,,,,,,,,Live Run SVT PAYG
6,Standard_N,Standard_N6,,Standard,Gas,_N,,Standard,,,Prepayment,Standing Charge,0.3122 ,0.327810,,Anytime,0.0640 ,0.067200,,,,,,,,,,,Live Run SVT PAYG
6,Standard_J,Standard_J6,,Standard,Gas,_J,,Standard,,,Prepayment,Standing Charge,0.3089 ,0.324345,,Anytime,0.0639 ,0.067095,,,,,,,,,,,Live Run SVT PAYG
6,Standard_H,Standard_H6,,Standard,Gas,_H,,Standard,,,Prepayment,Standing Charge,0.3081 ,0.323505,,Anytime,0.0657 ,0.068985,,,,,,,,,,,Live Run SVT PAYG
6,Standard_K,Standard_K6,,Standard,Gas,_K,,Standard,,,Prepayment,Standing Charge,0.3125 ,0.328125,,Anytime,0.0656 ,0.068880,,,,,,,,,,,Live Run SVT PAYG
6,Standard_L,Standard_L6,,Standard,Gas,_L,,Standard,,,Prepayment,Standing Charge,0.3090 ,0.324450,,Anytime,0.0672 ,0.070560,,,,,,,,,,,Live Run SVT PAYG
6,Standard_M,Standard_M6,,Standard,Gas,_M,,Standard,,,Prepayment,Standing Charge,0.3116 ,0.327180,,Anytime,0.0642 ,0.067410,,,,,,,,,,,Live Run SVT PAYG
1,Extended Fixed_A,Extended Fixed_A1,,Extended Fixed,Electric,_A,,Standard,,,Direct Debit,Standing Charge,0.4621,0.485205,,Anytime,0.2375,0.249375,,,,,,,,,,,OVO Extended Fixed 26 February 2025
1,Extended Fixed_B,Extended Fixed_B1,,Extended Fixed,Electric,_B,,Standard,,,Direct Debit,Standing Charge,0.4692,0.492660,,Anytime,0.2292,0.240660,,,,,,,,,,,OVO Extended Fixed 26 February 2025
1,Extended Fixed_C,Extended Fixed_C1,,Extended Fixed,Electric,_C,,Standard,,,Direct Debit,Standing Charge,0.4388,0.460740,,Anytime,0.2304,0.241920,,,,,,,,,,,OVO Extended Fixed 26 February 2025
1,Extended Fixed_D,Extended Fixed_D1,,Extended Fixed,Electric,_D,,Standard,,,Direct Debit,Standing Charge,0.6611,0.694155,,Anytime,0.2486,0.261030,,,,,,,,,,,OVO Extended Fixed 26 February 2025
1,Extended Fixed_E,Extended Fixed_E1,,Extended Fixed,Electric,_E,,Standard,,,Direct Debit,Standing Charge,0.5049,0.530145,,Anytime,0.2305,0.242025,,,,,,,,,,,OVO Extended Fixed 26 February 2025
1,Extended Fixed_F,Extended Fixed_F1,,Extended Fixed,Electric,_F,,Standard,,,Direct Debit,Standing Charge,0.5687,0.597135,,Anytime,0.2252,0.236460,,,,,,,,,,,OVO Extended Fixed 26 February 2025
1,Extended Fixed_G,Extended Fixed_G1,,Extended Fixed,Electric,_G,,Standard,,,Direct Debit,Standing Charge,0.4875,0.511875,,Anytime,0.2406,0.252630,,,,,,,,,,,OVO Extended Fixed 26 February 2025
1,Extended Fixed_P,Extended Fixed_P1,,Extended Fixed,Electric,_P,,Standard,,,Direct Debit,Standing Charge,0.5786,0.607530,,Anytime,0.2379,0.249795,,,,,,,,,,,OVO Extended Fixed 26 February 2025
1,Extended Fixed_N,Extended Fixed_N1,,Extended Fixed,Electric,_N,,Standard,,,Direct Debit,Standing Charge,0.537,0.563850,,Anytime,0.2268,0.238140,,,,,,,,,,,OVO Extended Fixed 26 February 2025
1,Extended Fixed_J,Extended Fixed_J1,,Extended Fixed,Electric,_J,,Standard,,,Direct Debit,Standing Charge,0.4562,0.479010,,Anytime,0.2436,0.255780,,,,,,,,,,,OVO Extended Fixed 26 February 2025
1,Extended Fixed_H,Extended Fixed_H1,,Extended Fixed,Electric,_H,,Standard,,,Direct Debit,Standing Charge,0.4286,0.450030,,Anytime,0.2379,0.249795,,,,,,,,,,,OVO Extended Fixed 26 February 2025
1,Extended Fixed_K,Extended Fixed_K1,,Extended Fixed,Electric,_K,,Standard,,,Direct Debit,Standing Charge,0.4921,0.516705,,Anytime,0.2404,0.252420,,,,,,,,,,,OVO Extended Fixed 26 February 2025
1,Extended Fixed_L,Extended Fixed_L1,,Extended Fixed,Electric,_L,,Standard,,,Direct Debit,Standing Charge,0.5157,0.541485,,Anytime,0.2405,0.252525,,,,,,,,,,,OVO Extended Fixed 26 February 2025
1,Extended Fixed_M,Extended Fixed_M1,,Extended Fixed,Electric,_M,,Standard,,,Direct Debit,Standing Charge,0.5573,0.585165,,Anytime,0.2219,0.232995,,,,,,,,,,,OVO Extended Fixed 26 February 2025
1,OVO Extended Fixed 26 Feb 2025 E7 / DomEco_A,OVO Extended Fixed 26 Feb 2025 E7 / DomEco_A1,,OVO Extended Fixed 26 Feb 2025 E7 / DomEco,Electric,_A,,Economy 7,,,Direct Debit,Standing Charge,0.4653,0.488565,,Peak,0.2597,0.272685,Off Peak,0.1806,0.189630,,,,,,,,OVO Extended Fixed 26 February 2025
1,OVO Extended Fixed 26 Feb 2025 E7 / DomEco_B,OVO Extended Fixed 26 Feb 2025 E7 / DomEco_B1,,OVO Extended Fixed 26 Feb 2025 E7 / DomEco,Electric,_B,,Economy 7,,,Direct Debit,Standing Charge,0.4664,0.489720,,Peak,0.2497,0.262185,Off Peak,0.177,0.185850,,,,,,,,OVO Extended Fixed 26 February 2025
1,OVO Extended Fixed 26 Feb 2025 E7 / DomEco_C,OVO Extended Fixed 26 Feb 2025 E7 / DomEco_C1,,OVO Extended Fixed 26 Feb 2025 E7 / DomEco,Electric,_C,,Economy 7,,,Direct Debit,Standing Charge,0.4372,0.459060,,Peak,0.2464,0.258720,Off Peak,0.1895,0.198975,,,,,,,,OVO Extended Fixed 26 February 2025
1,OVO Extended Fixed 26 Feb 2025 E7 / DomEco_D,OVO Extended Fixed 26 Feb 2025 E7 / DomEco_D1,,OVO Extended Fixed 26 Feb 2025 E7 / DomEco,Electric,_D,,Economy 7,,,Direct Debit,Standing Charge,0.6579,0.690795,,Peak,0.2715,0.285075,Off Peak,0.1899,0.199395,,,,,,,,OVO Extended Fixed 26 February 2025
1,OVO Extended Fixed 26 Feb 2025 E7 / DomEco_E,OVO Extended Fixed 26 Feb 2025 E7 / DomEco_E1,,OVO Extended Fixed 26 Feb 2025 E7 / DomEco,Electric,_E,,Economy 7,,,Direct Debit,Standing Charge,0.5041,0.529305,,Peak,0.2493,0.261765,Off Peak,0.1825,0.191625,,,,,,,,OVO Extended Fixed 26 February 2025
1,OVO Extended Fixed 26 Feb 2025 E7 / DomEco_F,OVO Extended Fixed 26 Feb 2025 E7 / DomEco_F1,,OVO Extended Fixed 26 Feb 2025 E7 / DomEco,Electric,_F,,Economy 7,,,Direct Debit,Standing Charge,0.5649,0.593145,,Peak,0.2438,0.255990,Off Peak,0.178,0.186900,,,,,,,,OVO Extended Fixed 26 February 2025
1,OVO Extended Fixed 26 Feb 2025 E7 / DomEco_G,OVO Extended Fixed 26 Feb 2025 E7 / DomEco_G1,,OVO Extended Fixed 26 Feb 2025 E7 / DomEco,Electric,_G,,Economy 7,,,Direct Debit,Standing Charge,0.4845,0.508725,,Peak,0.2636,0.276780,Off Peak,0.1801,0.189105,,,,,,,,OVO Extended Fixed 26 February 2025
1,OVO Extended Fixed 26 Feb 2025 E7 / DomEco_P,OVO Extended Fixed 26 Feb 2025 E7 / DomEco_P1,,OVO Extended Fixed 26 Feb 2025 E7 / DomEco,Electric,_P,,Economy 7,,,Direct Debit,Standing Charge,0.5862,0.615510,,Peak,0.2565,0.269325,Off Peak,0.1904,0.199920,,,,,,,,OVO Extended Fixed 26 February 2025
1,OVO Extended Fixed 26 Feb 2025 E7 / DomEco_N,OVO Extended Fixed 26 Feb 2025 E7 / DomEco_N1,,OVO Extended Fixed 26 Feb 2025 E7 / DomEco,Electric,_N,,Economy 7,,,Direct Debit,Standing Charge,0.5445,0.571725,,Peak,0.2465,0.258825,Off Peak,0.1764,0.185220,,,,,,,,OVO Extended Fixed 26 February 2025
1,OVO Extended Fixed 26 Feb 2025 E7 / DomEco_J,OVO Extended Fixed 26 Feb 2025 E7 / DomEco_J1,,OVO Extended Fixed 26 Feb 2025 E7 / DomEco,Electric,_J,,Economy 7,,,Direct Debit,Standing Charge,0.4593,0.482265,,Peak,0.2659,0.279195,Off Peak,0.1866,0.195930,,,,,,,,OVO Extended Fixed 26 February 2025
1,OVO Extended Fixed 26 Feb 2025 E7 / DomEco_H,OVO Extended Fixed 26 Feb 2025 E7 / DomEco_H1,,OVO Extended Fixed 26 Feb 2025 E7 / DomEco,Electric,_H,,Economy 7,,,Direct Debit,Standing Charge,0.4304,0.451920,,Peak,0.2583,0.271215,Off Peak,0.1858,0.195090,,,,,,,,OVO Extended Fixed 26 February 2025
1,OVO Extended Fixed 26 Feb 2025 E7 / DomEco_K,OVO Extended Fixed 26 Feb 2025 E7 / DomEco_K1,,OVO Extended Fixed 26 Feb 2025 E7 / DomEco,Electric,_K,,Economy 7,,,Direct Debit,Standing Charge,0.4869,0.511245,,Peak,0.2626,0.275730,Off Peak,0.184,0.193200,,,,,,,,OVO Extended Fixed 26 February 2025
1,OVO Extended Fixed 26 Feb 2025 E7 / DomEco_L,OVO Extended Fixed 26 Feb 2025 E7 / DomEco_L1,,OVO Extended Fixed 26 Feb 2025 E7 / DomEco,Electric,_L,,Economy 7,,,Direct Debit,Standing Charge,0.5202,0.546210,,Peak,0.2641,0.277305,Off Peak,0.1801,0.189105,,,,,,,,OVO Extended Fixed 26 February 2025
1,OVO Extended Fixed 26 Feb 2025 E7 / DomEco_M,OVO Extended Fixed 26 Feb 2025 E7 / DomEco_M1,,OVO Extended Fixed 26 Feb 2025 E7 / DomEco,Electric,_M,,Economy 7,,,Direct Debit,Standing Charge,0.5549,0.582645,,Peak,0.2363,0.248115,Off Peak,0.1835,0.192675,,,,,,,,OVO Extended Fixed 26 February 2025
2,Extended Fixed_A,Extended Fixed_A2,,Extended Fixed,Gas,_A,,Standard,,,Direct Debit,Standing Charge,0.2641,0.277305,,Anytime,0.0607,0.063735,,,,,,,,,,,OVO Extended Fixed 26 February 2025
2,Extended Fixed_B,Extended Fixed_B2,,Extended Fixed,Gas,_B,,Standard,,,Direct Debit,Standing Charge,0.2645,0.277725,,Anytime,0.0602,0.063210,,,,,,,,,,,OVO Extended Fixed 26 February 2025
2,Extended Fixed_C,Extended Fixed_C2,,Extended Fixed,Gas,_C,,Standard,,,Direct Debit,Standing Charge,0.2687,0.282135,,Anytime,0.0619,0.064995,,,,,,,,,,,OVO Extended Fixed 26 February 2025
2,Extended Fixed_D,Extended Fixed_D2,,Extended Fixed,Gas,_D,,Standard,,,Direct Debit,Standing Charge,0.2680,0.281400,,Anytime,0.0615,0.064575,,,,,,,,,,,OVO Extended Fixed 26 February 2025
2,Extended Fixed_E,Extended Fixed_E2,,Extended Fixed,Gas,_E,,Standard,,,Direct Debit,Standing Charge,0.2661,0.279405,,Anytime,0.0611,0.064155,,,,,,,,,,,OVO Extended Fixed 26 February 2025
2,Extended Fixed_F,Extended Fixed_F2,,Extended Fixed,Gas,_F,,Standard,,,Direct Debit,Standing Charge,0.2666,0.279930,,Anytime,0.0610,0.064050,,,,,,,,,,,OVO Extended Fixed 26 February 2025
2,Extended Fixed_G,Extended Fixed_G2,,Extended Fixed,Gas,_G,,Standard,,,Direct Debit,Standing Charge,0.2667,0.280035,,Anytime,0.0601,0.063105,,,,,,,,,,,OVO Extended Fixed 26 February 2025
2,Extended Fixed_P,Extended Fixed_P2,,Extended Fixed,Gas,_P,,Standard,,,Direct Debit,Standing Charge,0.2667,0.280035,,Anytime,0.0608,0.063840,,,,,,,,,,,OVO Extended Fixed 26 February 2025
2,Extended Fixed_N,Extended Fixed_N2,,Extended Fixed,Gas,_N,,Standard,,,Direct Debit,Standing Charge,0.2670,0.280350,,Anytime,0.0608,0.063840,,,,,,,,,,,OVO Extended Fixed 26 February 2025
2,Extended Fixed_J,Extended Fixed_J2,,Extended Fixed,Gas,_J,,Standard,,,Direct Debit,Standing Charge,0.2637,0.276885,,Anytime,0.0608,0.063840,,,,,,,,,,,OVO Extended Fixed 26 February 2025
2,Extended Fixed_H,Extended Fixed_H2,,Extended Fixed,Gas,_H,,Standard,,,Direct Debit,Standing Charge,0.2630,0.276150,,Anytime,0.0623,0.065415,,,,,,,,,,,OVO Extended Fixed 26 February 2025
2,Extended Fixed_K,Extended Fixed_K2,,Extended Fixed,Gas,_K,,Standard,,,Direct Debit,Standing Charge,0.2673,0.280665,,Anytime,0.0629,0.066045,,,,,,,,,,,OVO Extended Fixed 26 February 2025
2,Extended Fixed_L,Extended Fixed_L2,,Extended Fixed,Gas,_L,,Standard,,,Direct Debit,Standing Charge,0.2638,0.276990,,Anytime,0.0639,0.067095,,,,,,,,,,,OVO Extended Fixed 26 February 2025
2,Extended Fixed_M,Extended Fixed_M2,,Extended Fixed,Gas,_M,,Standard,,,Direct Debit,Standing Charge,0.2665,0.279825,,Anytime,0.0602,0.063210,,,,,,,,,,,OVO Extended Fixed 26 February 2025
1,2 Year Fixed + Heating Control_A,2 Year Fixed + Heating Control_A1,,2 Year Fixed + Heating Control,Electric,_A,,Standard,,,Direct Debit,Standing Charge,0.4859,0.485940,,Anytime,0.2553,0.255255,,,,,,,,,,,OVO 2 Year Fixed + Heating Control 27 February 2025
1,2 Year Fixed + Heating Control_B,2 Year Fixed + Heating Control_B1,,2 Year Fixed + Heating Control,Electric,_B,,Standard,,,Direct Debit,Standing Charge,0.4934,0.493395,,Anytime,0.2465,0.246540,,,,,,,,,,,OVO 2 Year Fixed + Heating Control 27 February 2025
1,2 Year Fixed + Heating Control_C,2 Year Fixed + Heating Control_C1,,2 Year Fixed + Heating Control,Electric,_C,,Standard,,,Direct Debit,Standing Charge,0.4615,0.461475,,Anytime,0.2478,0.247800,,,,,,,,,,,OVO 2 Year Fixed + Heating Control 27 February 2025
1,2 Year Fixed + Heating Control_D,2 Year Fixed + Heating Control_D1,,2 Year Fixed + Heating Control,Electric,_D,,Standard,,,Direct Debit,Standing Charge,0.6949,0.694890,,Anytime,0.2669,0.266910,,,,,,,,,,,OVO 2 Year Fixed + Heating Control 27 February 2025
1,2 Year Fixed + Heating Control_E,2 Year Fixed + Heating Control_E1,,2 Year Fixed + Heating Control,Electric,_E,,Standard,,,Direct Debit,Standing Charge,0.5309,0.530880,,Anytime,0.2479,0.247905,,,,,,,,,,,OVO 2 Year Fixed + Heating Control 27 February 2025
1,2 Year Fixed + Heating Control_F,2 Year Fixed + Heating Control_F1,,2 Year Fixed + Heating Control,Electric,_F,,Standard,,,Direct Debit,Standing Charge,0.5979,0.597870,,Anytime,0.2423,0.242340,,,,,,,,,,,OVO 2 Year Fixed + Heating Control 27 February 2025
1,2 Year Fixed + Heating Control_G,2 Year Fixed + Heating Control_G1,,2 Year Fixed + Heating Control,Electric,_G,,Standard,,,Direct Debit,Standing Charge,0.5126,0.512610,,Anytime,0.2585,0.258510,,,,,,,,,,,OVO 2 Year Fixed + Heating Control 27 February 2025
1,2 Year Fixed + Heating Control_P,2 Year Fixed + Heating Control_P1,,2 Year Fixed + Heating Control,Electric,_P,,Standard,,,Direct Debit,Standing Charge,0.6083,0.608265,,Anytime,0.2557,0.255675,,,,,,,,,,,OVO 2 Year Fixed + Heating Control 27 February 2025
1,2 Year Fixed + Heating Control_N,2 Year Fixed + Heating Control_N1,,2 Year Fixed + Heating Control,Electric,_N,,Standard,,,Direct Debit,Standing Charge,0.5646,0.564585,,Anytime,0.2440,0.244020,,,,,,,,,,,OVO 2 Year Fixed + Heating Control 27 February 2025
1,2 Year Fixed + Heating Control_J,2 Year Fixed + Heating Control_J1,,2 Year Fixed + Heating Control,Electric,_J,,Standard,,,Direct Debit,Standing Charge,0.4797,0.479745,,Anytime,0.2617,0.261660,,,,,,,,,,,OVO 2 Year Fixed + Heating Control 27 February 2025
1,2 Year Fixed + Heating Control_H,2 Year Fixed + Heating Control_H1,,2 Year Fixed + Heating Control,Electric,_H,,Standard,,,Direct Debit,Standing Charge,0.4508,0.450765,,Anytime,0.2557,0.255675,,,,,,,,,,,OVO 2 Year Fixed + Heating Control 27 February 2025
1,2 Year Fixed + Heating Control_K,2 Year Fixed + Heating Control_K1,,2 Year Fixed + Heating Control,Electric,_K,,Standard,,,Direct Debit,Standing Charge,0.5174,0.517440,,Anytime,0.2583,0.258300,,,,,,,,,,,OVO 2 Year Fixed + Heating Control 27 February 2025
1,2 Year Fixed + Heating Control_L,2 Year Fixed + Heating Control_L1,,2 Year Fixed + Heating Control,Electric,_L,,Standard,,,Direct Debit,Standing Charge,0.5422,0.542220,,Anytime,0.2584,0.258405,,,,,,,,,,,OVO 2 Year Fixed + Heating Control 27 February 2025
1,2 Year Fixed + Heating Control_M,2 Year Fixed + Heating Control_M1,,2 Year Fixed + Heating Control,Electric,_M,,Standard,,,Direct Debit,Standing Charge,0.5859,0.585900,,Anytime,0.2389,0.238875,,,,,,,,,,,OVO 2 Year Fixed + Heating Control 27 February 2025
1,2 Year Fixed + Heating Control - Economy 7_A,2 Year Fixed + Heating Control - Economy 7_A1,,2 Year Fixed + Heating Control - Economy 7,Electric,_A,,Economy 7,,,Direct Debit,Standing Charge,0.4893,0.489300,,Peak,0.2789,0.278880,Off Peak,0.1946,0.194565,,,,,,,,OVO 2 Year Fixed + Heating Control 27 February 2025
1,2 Year Fixed + Heating Control - Economy 7_B,2 Year Fixed + Heating Control - Economy 7_B1,,2 Year Fixed + Heating Control - Economy 7,Electric,_B,,Economy 7,,,Direct Debit,Standing Charge,0.4905,0.490455,,Peak,0.2684,0.268380,Off Peak,0.1908,0.190785,,,,,,,,OVO 2 Year Fixed + Heating Control 27 February 2025
1,2 Year Fixed + Heating Control - Economy 7_C,2 Year Fixed + Heating Control - Economy 7_C1,,2 Year Fixed + Heating Control - Economy 7,Electric,_C,,Economy 7,,,Direct Debit,Standing Charge,0.4598,0.459795,,Peak,0.2649,0.264915,Off Peak,0.2039,0.203910,,,,,,,,OVO 2 Year Fixed + Heating Control 27 February 2025
1,2 Year Fixed + Heating Control - Economy 7_D,2 Year Fixed + Heating Control - Economy 7_D1,,2 Year Fixed + Heating Control - Economy 7,Electric,_D,,Economy 7,,,Direct Debit,Standing Charge,0.6915,0.691530,,Peak,0.2913,0.291270,Off Peak,0.2043,0.204330,,,,,,,,OVO 2 Year Fixed + Heating Control 27 February 2025
1,2 Year Fixed + Heating Control - Economy 7_E,2 Year Fixed + Heating Control - Economy 7_E1,,2 Year Fixed + Heating Control - Economy 7,Electric,_E,,Economy 7,,,Direct Debit,Standing Charge,0.5300,0.530040,,Peak,0.2680,0.267960,Off Peak,0.1966,0.196560,,,,,,,,OVO 2 Year Fixed + Heating Control 27 February 2025
1,2 Year Fixed + Heating Control - Economy 7_F,2 Year Fixed + Heating Control - Economy 7_F1,,2 Year Fixed + Heating Control - Economy 7,Electric,_F,,Economy 7,,,Direct Debit,Standing Charge,0.5939,0.593880,,Peak,0.2622,0.262185,Off Peak,0.1918,0.191835,,,,,,,,OVO 2 Year Fixed + Heating Control 27 February 2025
1,2 Year Fixed + Heating Control - Economy 7_G,2 Year Fixed + Heating Control - Economy 7_G1,,2 Year Fixed + Heating Control - Economy 7,Electric,_G,,Economy 7,,,Direct Debit,Standing Charge,0.5095,0.509460,,Peak,0.2830,0.282975,Off Peak,0.1940,0.194040,,,,,,,,OVO 2 Year Fixed + Heating Control 27 February 2025
1,2 Year Fixed + Heating Control - Economy 7_P,2 Year Fixed + Heating Control - Economy 7_P1,,2 Year Fixed + Heating Control - Economy 7,Electric,_P,,Economy 7,,,Direct Debit,Standing Charge,0.6162,0.616245,,Peak,0.2755,0.275520,Off Peak,0.2049,0.204855,,,,,,,,OVO 2 Year Fixed + Heating Control 27 February 2025
1,2 Year Fixed + Heating Control - Economy 7_N,2 Year Fixed + Heating Control - Economy 7_N1,,2 Year Fixed + Heating Control - Economy 7,Electric,_N,,Economy 7,,,Direct Debit,Standing Charge,0.5725,0.572460,,Peak,0.2650,0.265020,Off Peak,0.1902,0.190155,,,,,,,,OVO 2 Year Fixed + Heating Control 27 February 2025
1,2 Year Fixed + Heating Control - Economy 7_J,2 Year Fixed + Heating Control - Economy 7_J1,,2 Year Fixed + Heating Control - Economy 7,Electric,_J,,Economy 7,,,Direct Debit,Standing Charge,0.4830,0.483000,,Peak,0.2854,0.285390,Off Peak,0.2009,0.200865,,,,,,,,OVO 2 Year Fixed + Heating Control 27 February 2025
1,2 Year Fixed + Heating Control - Economy 7_H,2 Year Fixed + Heating Control - Economy 7_H1,,2 Year Fixed + Heating Control - Economy 7,Electric,_H,,Economy 7,,,Direct Debit,Standing Charge,0.4527,0.452655,,Peak,0.2774,0.277410,Off Peak,0.2000,0.200025,,,,,,,,OVO 2 Year Fixed + Heating Control 27 February 2025
